"name","short_description","apm_business_process","application_type","architecture_type","install_type","install_status","life_cycle_stage_status","life_cycle_stage","technology_stack","user_base","platform","last_change_date","owned_by","it_application_owner","sys_updated_by","business_criticality","emergency_tier","data_classification","certified","model_id"
"STUX-ITA_Venezia","SCADA control system for managing the High Voltage (AT) network has a scope to provide real-time monitoring, control, and optimization. Key features include remote device management, fault detection, load balancing, voltage regulation, alarm generation, historical data logging, and integration with STWEB, with ADMS, with electric grid management and measurement systems (e.g. Server GESI, MA.RE, GEINTE, LOG Collector, Dynatrace), and with Terna's electric transmission control systems.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STWEB ADMINISTRACIÓN COLOMBIA","Administración por aplicación de aplicaciones / contenido","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"STWEB AUI-ST COLOMBIA","Comprobación de alineación de la base de datos  AUI / ST/STW","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"STWEB Chile","Web Based Dashboard and Work Order Management of  ST SCADA","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STWeb Chile  Amministrazione","STWEB Administration console - Profiling and authorization for applications/users","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STWeb Chile AMS","STWEB Asset Management System Chile","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STWeb Chile Client","STWEB Client interface - Cliente de la Aplicación (anagrafica)","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STWeb Chile CLIENTX","STWEB AT MT BT Real Time Event Archive","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STWeb Chile PDL AT","STWEB AT work plans management Chile","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STWeb Chile PDL MT","STWEB MT work plans management Chile","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STWeb Chile RAE","STWEB AT MT BT Historical Event Archive","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STWeb Chile RETIM","STWEB Real Time Outages Monitoring ","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STWeb Chile Schematica","STWEB Real Time Topologic Schema ","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STWeb Chile STGEO","STWEB Substation Interruptions monitoring","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STWeb Chile STGIS","STWEB Substation/Lines Interruptions Monitoring","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STWeb Chile STP","STWEB Print Management of SCADA","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STWeb Chile System Management","STWEB Hardware Infrastructure Monitoring","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STWeb Chile TMESX","STWEB AT MT BT Mesaurement Archive","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso","Unknown"
"STWEB CLIENTE COLOMBIA","Cliente de la Aplicación
(anagrafica)","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"STWEB CLIENTX COLOMBIA","Archivo eventos AT MT BT tiempo real","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"STWEB COLOMBIA","Herramienta de Sistemas de Operación SCADA","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"STWEB CRUSCOTTO COLOMBIA","Panel nacional para el monitoreo de KPI","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"STWEB ESQUEMATICA COLOMBIA","Esquemas topológicos en tiempo real STweb","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"STWEB GESTION DEL SISTEMA COLOMBIA","Monitoreo de infraestructura de hardware","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"STWEB ITALIA","Set of web applications to support the management of network operation with focus on main processes like fault management (interruzioni), work plans, service protocol, events, meaures. It also provides visbility about operative center main information through the Intranet. Another key feature is integration with management systems of network.
This application is deployed in ITALY.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"STWEB ITALIA - INFRA not fuctional module_cancelled","Set of web based applications to support the management of the network operation.
Technical infrastructure management (TM) for ICS-OT","","Custom (developed from the scratch)","","","Cancelled","","","","","","","","","AG44064","","","","falso","Unknown"
"STWEB ITALIA Amministrazione","Amministrazione per profilazione applicazioni/utenti","","Custom (developed from the scratch)","","","Retired","","","","","","","","","admin","","","","falso",""
"STWEB ITALIA AUI-ST","Verifica allineamento  Data Base AUI / ST/STW","","Custom (developed from the scratch)","","","Retired","","","","","","","","","admin","","","","falso",""
"STWEB ITALIA Client","Web client that integrates the rest of the web based applications for the management of the network operation.","","Custom (developed from the scratch)","","","Retired","","","","","","","","","admin","","","","falso",""
"STWEB ITALIA CLIENTX","Archivio eventi AT MT BT tempo reale","","Custom (developed from the scratch)","","","Retired","","","","","","","","","admin","","","","falso",""
"STWEB ITALIA Cruscotto","Cruscotto nazionale per monitoraggio KPI","","Custom (developed from the scratch)","","","Retired","","","","","","","","","admin","","","","falso",""
"STWEB ITALIA MAGO","Generation forecasting for DER","","Custom (developed from the scratch)","","","Retired","","","","","","","","","admin","","","","falso",""
"STWEB ITALIA Mobile App","This APP allows to provide visibility also on mobile device about the main information that are managed by STWeb application.
In particular is possibie to view the status of the network in terms of interruptions and number of clients affected by the respective outage.
This application is deployed in ITALY.","","Custom (developed from the scratch)","","","Active","","","","","","","","","admin","","","","falso",""
"STWEB ITALIA PDL AT","Work Plan Management for the high voltage network (AT).","","Custom (developed from the scratch)","","","Retired","","","","","","","","","admin","","","","falso",""
"STWEB ITALIA PDL MT","Work Plan Management for the medium voltage network (MT).","","Custom (developed from the scratch)","","","Retired","","","","","","","","","admin","","","","falso",""
